timestamp,release_name
1374184426,refs/tags/druid-0.5.16
1374185672,refs/tags/druid-0.5.17
1374187036,refs/tags/druid-0.5.18
1374684080,refs/tags/druid-0.5.19
1370568299,refs/tags/druid-0.5.2
1374794509,refs/tags/druid-0.5.20
1374796520,refs/tags/druid-0.5.21
1374798396,refs/tags/druid-0.5.22
1375728268,refs/tags/druid-0.5.23
1375739246,refs/tags/druid-0.5.24
1375744211,refs/tags/druid-0.5.25
1375750836,refs/tags/druid-0.5.26
1375752370,refs/tags/druid-0.5.27
1375757914,refs/tags/druid-0.5.28
1375831229,refs/tags/druid-0.5.29
1370639852,refs/tags/druid-0.5.3
1375836111,refs/tags/druid-0.5.30
1375848472,refs/tags/druid-0.5.31
1375849278,refs/tags/druid-0.5.32
1376025295,refs/tags/druid-0.5.33
1376338881,refs/tags/druid-0.5.34
1376359086,refs/tags/druid-0.5.35
1376404038,refs/tags/druid-0.5.36
1376439706,refs/tags/druid-0.5.37
1376500414,refs/tags/druid-0.5.38
1376514339,refs/tags/druid-0.5.39
1370898669,refs/tags/druid-0.5.4
1376525008,refs/tags/druid-0.5.40
1376599668,refs/tags/druid-0.5.41
1377046702,refs/tags/druid-0.5.42
1377052136,refs/tags/druid-0.5.43
1377052664,refs/tags/druid-0.5.44
1377136540,refs/tags/druid-0.5.45
1377142086,refs/tags/druid-0.5.46
1377147046,refs/tags/druid-0.5.47
1377282002,refs/tags/druid-0.5.48
1377800989,refs/tags/druid-0.5.49
1372719865,refs/tags/druid-0.5.5
1377814805,refs/tags/druid-0.5.50
1378326131,refs/tags/druid-0.5.51
1378328785,refs/tags/druid-0.5.52
1378329836,refs/tags/druid-0.5.53
1378414091,refs/tags/druid-0.5.54
1379120336,refs/tags/druid-0.5.55
1379123114,refs/tags/druid-0.5.56
1379123840,refs/tags/druid-0.5.57
1379124160,refs/tags/druid-0.5.58
1374006929,refs/tags/druid-0.5.7
1374018821,refs/tags/druid-0.5.8
1374021115,refs/tags/druid-0.5.9
1382136492,refs/tags/druid-0.6.0
1383694953,refs/tags/druid-0.6.1
1383954966,refs/tags/druid-0.6.10
1398365267,refs/tags/druid-0.6.100
1398385666,refs/tags/druid-0.6.101
1398878794,refs/tags/druid-0.6.102
1398879914,refs/tags/druid-0.6.103
1398888980,refs/tags/druid-0.6.104
1398982137,refs/tags/druid-0.6.105
1399400914,refs/tags/druid-0.6.106
1399487145,refs/tags/druid-0.6.107
1399491610,refs/tags/druid-0.6.108
1400197472,refs/tags/druid-0.6.109
1384298447,refs/tags/druid-0.6.11
1400283252,refs/tags/druid-0.6.110
1400559424,refs/tags/druid-0.6.111
1400608133,refs/tags/druid-0.6.112
1400615249,refs/tags/druid-0.6.113
1400617368,refs/tags/druid-0.6.114
1401409609,refs/tags/druid-0.6.115
1401731623,refs/tags/druid-0.6.116
1401900306,refs/tags/druid-0.6.117
1401925784,refs/tags/druid-0.6.118
1401929775,refs/tags/druid-0.6.119
1384367828,refs/tags/druid-0.6.12
1401938534,refs/tags/druid-0.6.120
1401987806,refs/tags/druid-0.6.121
1407277191,refs/tags/druid-0.6.121.1
1415040438,refs/tags/druid-0.6.121.2
1415041788,refs/tags/druid-0.6.121.3
1402697114,refs/tags/druid-0.6.122
1402697796,refs/tags/druid-0.6.123
1402961879,refs/tags/druid-0.6.124
1402962997,refs/tags/druid-0.6.125
1403035254,refs/tags/druid-0.6.126
1403051367,refs/tags/druid-0.6.127
1403114016,refs/tags/druid-0.6.128
1405707472,refs/tags/druid-0.6.129
1384371519,refs/tags/druid-0.6.13
1405709746,refs/tags/druid-0.6.130
1406668417,refs/tags/druid-0.6.131
1406676010,refs/tags/druid-0.6.132
1406680852,refs/tags/druid-0.6.133
1406682062,refs/tags/druid-0.6.134
1406696589,refs/tags/druid-0.6.135
1406840914,refs/tags/druid-0.6.136
1406913270,refs/tags/druid-0.6.137
1407357239,refs/tags/druid-0.6.138
1407523246,refs/tags/druid-0.6.139
1384378063,refs/tags/druid-0.6.14
1407536194,refs/tags/druid-0.6.140
1407538429,refs/tags/druid-0.6.141
1407540154,refs/tags/druid-0.6.142
1407638165,refs/tags/druid-0.6.143
1407875090,refs/tags/druid-0.6.144
1408053537,refs/tags/druid-0.6.145
1408650630,refs/tags/druid-0.6.146
1408721331,refs/tags/druid-0.6.147
1409167369,refs/tags/druid-0.6.148
1409334195,refs/tags/druid-0.6.149
