timestamp,project,open_prs,cumsum
2021-12-29 00:00:00+00:00,dubbo,6,593
2022-01-05 00:00:00+00:00,dubbo,5,1727
2022-01-12 00:00:00+00:00,dubbo,6,1425
2022-01-19 00:00:00+00:00,dubbo,-4,2248
2022-01-26 00:00:00+00:00,dubbo,-2,1280
2022-02-02 00:00:00+00:00,dubbo,-7,793
2022-02-09 00:00:00+00:00,dubbo,3,519
2022-02-16 00:00:00+00:00,dubbo,5,1693
2022-02-23 00:00:00+00:00,dubbo,-6,1089
2022-03-02 00:00:00+00:00,dubbo,3,723
2022-03-09 00:00:00+00:00,dubbo,-18,2940
2022-03-16 00:00:00+00:00,dubbo,-17,987
2022-03-23 00:00:00+00:00,dubbo,-2,615
2022-03-30 00:00:00+00:00,dubbo,2,390
2022-04-06 00:00:00+00:00,dubbo,1,227
2022-04-13 00:00:00+00:00,dubbo,4,501
2022-04-20 00:00:00+00:00,dubbo,5,703
2022-04-27 00:00:00+00:00,dubbo,-1,175
2022-05-04 00:00:00+00:00,dubbo,-1,1392
2022-05-11 00:00:00+00:00,dubbo,6,591
2022-05-18 00:00:00+00:00,dubbo,-1,551
2022-05-25 00:00:00+00:00,dubbo,3,147
2022-06-01 00:00:00+00:00,dubbo,3,422
2022-06-08 00:00:00+00:00,dubbo,-9,1169
2022-06-15 00:00:00+00:00,dubbo,0,696
2022-06-22 00:00:00+00:00,dubbo,1,670
2022-06-29 00:00:00+00:00,dubbo,-1,1141
2022-07-06 00:00:00+00:00,dubbo,-1,1004
2022-07-13 00:00:00+00:00,dubbo,-2,883
2022-07-20 00:00:00+00:00,dubbo,8,806
2022-07-27 00:00:00+00:00,dubbo,-6,889
2022-08-03 00:00:00+00:00,dubbo,2,722
2022-08-10 00:00:00+00:00,dubbo,-3,1359
2022-08-17 00:00:00+00:00,dubbo,-1,196
2022-08-24 00:00:00+00:00,dubbo,1,653
2022-08-31 00:00:00+00:00,dubbo,0,854
2022-09-07 00:00:00+00:00,dubbo,3,903
2022-09-14 00:00:00+00:00,dubbo,-4,1214
2022-09-21 00:00:00+00:00,dubbo,4,756
2022-09-28 00:00:00+00:00,dubbo,0,310
2022-10-05 00:00:00+00:00,dubbo,3,708
2022-10-12 00:00:00+00:00,dubbo,-3,877
2022-10-19 00:00:00+00:00,dubbo,4,1277
2022-10-26 00:00:00+00:00,dubbo,3,848
2022-11-02 00:00:00+00:00,dubbo,-6,879
2022-11-09 00:00:00+00:00,dubbo,4,1373
2022-11-16 00:00:00+00:00,dubbo,-6,1912
2022-11-23 00:00:00+00:00,dubbo,2,2033
2022-11-30 00:00:00+00:00,dubbo,6,1019
2022-12-07 00:00:00+00:00,dubbo,0,1966
2022-12-14 00:00:00+00:00,dubbo,0,957
2022-12-21 00:00:00+00:00,dubbo,-3,934
2022-12-28 00:00:00+00:00,dubbo,3,788
2023-01-04 00:00:00+00:00,dubbo,4,1453
2023-01-11 00:00:00+00:00,dubbo,-4,2137
2023-01-18 00:00:00+00:00,dubbo,23,4188
2023-01-25 00:00:00+00:00,dubbo,-14,3814
2023-02-01 00:00:00+00:00,dubbo,4,4395
2023-02-08 00:00:00+00:00,dubbo,5,4407
2023-02-15 00:00:00+00:00,dubbo,16,3256
2023-02-22 00:00:00+00:00,dubbo,-15,5037
2023-03-01 00:00:00+00:00,dubbo,3,4569
2023-03-08 00:00:00+00:00,dubbo,-1,3229
2023-03-15 00:00:00+00:00,dubbo,-1,3784
2023-03-22 00:00:00+00:00,dubbo,-9,4304
2023-03-29 00:00:00+00:00,dubbo,5,3797
2023-04-05 00:00:00+00:00,dubbo,-12,4368
2023-04-12 00:00:00+00:00,dubbo,12,2111
2023-04-19 00:00:00+00:00,dubbo,-9,3210
2023-04-26 00:00:00+00:00,dubbo,-1,1496
2023-05-03 00:00:00+00:00,dubbo,12,2062
2023-05-10 00:00:00+00:00,dubbo,-1,3253
2023-05-17 00:00:00+00:00,dubbo,-1,2989
2023-05-24 00:00:00+00:00,dubbo,5,2183
2023-05-31 00:00:00+00:00,dubbo,-2,2601
2023-06-07 00:00:00+00:00,dubbo,-3,3324
2023-06-14 00:00:00+00:00,dubbo,8,3675
2023-06-21 00:00:00+00:00,dubbo,7,1801
2023-06-28 00:00:00+00:00,dubbo,-7,3123
2023-07-05 00:00:00+00:00,dubbo,9,3005
2023-07-12 00:00:00+00:00,dubbo,4,3562
2023-07-19 00:00:00+00:00,dubbo,-1,3201
2023-07-26 00:00:00+00:00,dubbo,0,2887
2023-08-02 00:00:00+00:00,dubbo,7,2549
2023-08-09 00:00:00+00:00,dubbo,-8,3438
2023-08-16 00:00:00+00:00,dubbo,-4,3756
2023-08-23 00:00:00+00:00,dubbo,-3,2961
2023-08-30 00:00:00+00:00,dubbo,0,2903
2023-09-06 00:00:00+00:00,dubbo,3,2422
2023-09-13 00:00:00+00:00,dubbo,14,2548
2023-09-20 00:00:00+00:00,dubbo,-9,6404
2023-09-27 00:00:00+00:00,dubbo,2,1416
2023-10-04 00:00:00+00:00,dubbo,-4,3386
2023-10-11 00:00:00+00:00,dubbo,6,4349
2023-10-18 00:00:00+00:00,dubbo,-9,4074
2023-10-25 00:00:00+00:00,dubbo,10,1914
2023-11-01 00:00:00+00:00,dubbo,-6,4011
2023-11-08 00:00:00+00:00,dubbo,6,1585
2023-11-15 00:00:00+00:00,dubbo,-2,3337
2023-11-22 00:00:00+00:00,dubbo,14,1695
2023-11-29 00:00:00+00:00,dubbo,-14,3570
2023-12-06 00:00:00+00:00,dubbo,6,3425
2023-12-13 00:00:00+00:00,dubbo,3,4344
2023-12-20 00:00:00+00:00,dubbo,-11,5390
2023-12-27 00:00:00+00:00,dubbo,-6,1415
2024-01-03 00:00:00+00:00,dubbo,6,1938
2024-01-10 00:00:00+00:00,dubbo,12,2137
2024-01-17 00:00:00+00:00,dubbo,-16,1571
2024-01-24 00:00:00+00:00,dubbo,3,1052
2024-01-31 00:00:00+00:00,dubbo,-1,1182
2014-06-10 00:00:00+00:00,flink,16,256
2014-06-17 00:00:00+00:00,flink,-7,239
2014-06-24 00:00:00+00:00,flink,7,292
2014-07-01 00:00:00+00:00,flink,2,315
2014-07-08 00:00:00+00:00,flink,0,187
2014-07-15 00:00:00+00:00,flink,5,212
2014-07-22 00:00:00+00:00,flink,4,149
2014-07-29 00:00:00+00:00,flink,2,322
2014-08-05 00:00:00+00:00,flink,2,246
2014-08-12 00:00:00+00:00,flink,-3,299
2014-08-19 00:00:00+00:00,flink,-1,216
2014-08-26 00:00:00+00:00,flink,-1,364
2014-09-02 00:00:00+00:00,flink,-3,474
2014-09-09 00:00:00+00:00,flink,2,98
2014-09-16 00:00:00+00:00,flink,-6,343
2014-09-23 00:00:00+00:00,flink,1,320
2014-09-30 00:00:00+00:00,flink,-2,350
2014-10-07 00:00:00+00:00,flink,2,391
2014-10-14 00:00:00+00:00,flink,1,343
2014-10-21 00:00:00+00:00,flink,1,155
2014-10-28 00:00:00+00:00,flink,2,405
2014-11-04 00:00:00+00:00,flink,7,826
2014-11-11 00:00:00+00:00,flink,3,776
2014-11-18 00:00:00+00:00,flink,-5,1015
2014-11-25 00:00:00+00:00,flink,-3,1043
2014-12-02 00:00:00+00:00,flink,4,352
2014-12-09 00:00:00+00:00,flink,0,898
2014-12-16 00:00:00+00:00,flink,1,462
2014-12-23 00:00:00+00:00,flink,1,97
2014-12-30 00:00:00+00:00,flink,-1,220
2015-01-06 00:00:00+00:00,flink,4,957
2015-01-13 00:00:00+00:00,flink,6,1601
2015-01-20 00:00:00+00:00,flink,-3,1736
2015-01-27 00:00:00+00:00,flink,0,914
2015-02-03 00:00:00+00:00,flink,-9,1473
2015-02-10 00:00:00+00:00,flink,7,1663
2015-02-17 00:00:00+00:00,flink,-1,1358
2015-02-24 00:00:00+00:00,flink,-2,945
2015-03-03 00:00:00+00:00,flink,4,1253
2015-03-10 00:00:00+00:00,flink,6,1254
2015-03-17 00:00:00+00:00,flink,5,2746
2015-03-24 00:00:00+00:00,flink,-4,1961
2015-03-31 00:00:00+00:00,flink,-3,2182
2015-04-07 00:00:00+00:00,flink,6,1582
2015-04-14 00:00:00+00:00,flink,2,1251
2015-04-21 00:00:00+00:00,flink,-3,2047
2015-04-28 00:00:00+00:00,flink,-2,1279
2015-05-05 00:00:00+00:00,flink,0,1220
2015-05-12 00:00:00+00:00,flink,5,1899
2015-05-19 00:00:00+00:00,flink,4,2372
2015-05-26 00:00:00+00:00,flink,-6,2917
2015-06-02 00:00:00+00:00,flink,4,5041
2015-06-09 00:00:00+00:00,flink,9,2964
2015-06-16 00:00:00+00:00,flink,-1,2256
2015-06-23 00:00:00+00:00,flink,0,1393
2015-06-30 00:00:00+00:00,flink,4,1661
2015-07-07 00:00:00+00:00,flink,3,1844
2015-07-14 00:00:00+00:00,flink,4,1633
2015-07-21 00:00:00+00:00,flink,-2,2094
2015-07-28 00:00:00+00:00,flink,4,3923
2015-08-04 00:00:00+00:00,flink,5,3995
2015-08-11 00:00:00+00:00,flink,-2,3454
2015-08-18 00:00:00+00:00,flink,5,2394
2015-08-25 00:00:00+00:00,flink,2,4284
2015-09-01 00:00:00+00:00,flink,2,3027
2015-09-08 00:00:00+00:00,flink,-7,4069
2015-09-15 00:00:00+00:00,flink,-5,3503
2015-09-22 00:00:00+00:00,flink,3,3917
2015-09-29 00:00:00+00:00,flink,8,4608
2015-10-06 00:00:00+00:00,flink,-11,4185
2015-10-13 00:00:00+00:00,flink,-6,1631
2015-10-20 00:00:00+00:00,flink,-3,3505
2015-10-27 00:00:00+00:00,flink,6,1188
2015-11-03 00:00:00+00:00,flink,3,2921
2015-11-10 00:00:00+00:00,flink,8,2573
2015-11-17 00:00:00+00:00,flink,-3,5241
2015-11-24 00:00:00+00:00,flink,-9,4070
2015-12-01 00:00:00+00:00,flink,0,2271
2015-12-08 00:00:00+00:00,flink,-3,1469
2015-12-15 00:00:00+00:00,flink,10,2048
2015-12-22 00:00:00+00:00,flink,-3,598
2015-12-29 00:00:00+00:00,flink,1,582
2016-01-05 00:00:00+00:00,flink,2,1438
2016-01-12 00:00:00+00:00,flink,-5,2980
2016-01-19 00:00:00+00:00,flink,9,3427
2016-01-26 00:00:00+00:00,flink,-5,3041
2016-02-02 00:00:00+00:00,flink,4,5106
2016-02-09 00:00:00+00:00,flink,-2,4998
2016-02-16 00:00:00+00:00,flink,21,6981
2016-02-23 00:00:00+00:00,flink,-7,8842
2016-03-01 00:00:00+00:00,flink,-1,4173
2016-03-08 00:00:00+00:00,flink,-8,3915
2016-03-15 00:00:00+00:00,flink,9,4501
2016-03-22 00:00:00+00:00,flink,-7,2370
2016-03-29 00:00:00+00:00,flink,-7,2619
2016-04-05 00:00:00+00:00,flink,0,3185
2016-04-12 00:00:00+00:00,flink,3,4251
2016-04-19 00:00:00+00:00,flink,6,2992
2016-04-26 00:00:00+00:00,flink,-3,4248
2016-05-03 00:00:00+00:00,flink,8,2320
2016-05-10 00:00:00+00:00,flink,2,2896
2016-05-17 00:00:00+00:00,flink,2,3965
2016-05-24 00:00:00+00:00,flink,5,4684
2016-05-31 00:00:00+00:00,flink,13,3606
2016-06-07 00:00:00+00:00,flink,-3,4416
2016-06-14 00:00:00+00:00,flink,9,7086
2016-06-21 00:00:00+00:00,flink,-3,7490
2016-06-28 00:00:00+00:00,flink,-4,6047
2016-07-05 00:00:00+00:00,flink,-2,6242
2016-07-12 00:00:00+00:00,flink,5,8389
2016-07-19 00:00:00+00:00,flink,0,6077
2016-07-26 00:00:00+00:00,flink,6,5846
2016-08-02 00:00:00+00:00,flink,-1,3759
2016-08-09 00:00:00+00:00,flink,12,6667
2016-08-16 00:00:00+00:00,flink,-2,7455
2016-08-23 00:00:00+00:00,flink,-10,9428
2016-08-30 00:00:00+00:00,flink,18,6618
2016-09-06 00:00:00+00:00,flink,8,4306
2016-09-13 00:00:00+00:00,flink,8,4565
2016-09-20 00:00:00+00:00,flink,-9,11017
2016-09-27 00:00:00+00:00,flink,1,8254
2016-10-04 00:00:00+00:00,flink,1,9021
2016-10-11 00:00:00+00:00,flink,2,9487
2016-10-18 00:00:00+00:00,flink,-5,10958
2016-10-25 00:00:00+00:00,flink,12,11139
2016-11-01 00:00:00+00:00,flink,4,8351
2016-11-08 00:00:00+00:00,flink,12,9705
2016-11-15 00:00:00+00:00,flink,19,10295
2016-11-22 00:00:00+00:00,flink,2,14736
2016-11-29 00:00:00+00:00,flink,10,18843
2016-12-06 00:00:00+00:00,flink,-3,15266
2016-12-13 00:00:00+00:00,flink,-12,13869
2016-12-20 00:00:00+00:00,flink,6,3772
2016-12-27 00:00:00+00:00,flink,8,1580
2017-01-03 00:00:00+00:00,flink,-2,11064
2017-01-10 00:00:00+00:00,flink,5,16070
2017-01-17 00:00:00+00:00,flink,-21,24823
2017-01-24 00:00:00+00:00,flink,-3,14489
2017-01-31 00:00:00+00:00,flink,15,13519
2017-02-07 00:00:00+00:00,flink,-7,8607
2017-02-14 00:00:00+00:00,flink,11,21895
2017-02-21 00:00:00+00:00,flink,20,17899
2017-02-28 00:00:00+00:00,flink,5,20446
2017-03-07 00:00:00+00:00,flink,2,17974
2017-03-14 00:00:00+00:00,flink,-8,22601
2017-03-21 00:00:00+00:00,flink,7,18743
2017-03-28 00:00:00+00:00,flink,8,14820
2017-04-04 00:00:00+00:00,flink,6,15228
2017-04-11 00:00:00+00:00,flink,10,7605
2017-04-18 00:00:00+00:00,flink,-10,16490
2017-04-25 00:00:00+00:00,flink,-2,18728
2017-05-02 00:00:00+00:00,flink,-5,20139
2017-05-09 00:00:00+00:00,flink,-7,24611
2017-05-16 00:00:00+00:00,flink,-6,21544
2017-05-23 00:00:00+00:00,flink,2,16683
2017-05-30 00:00:00+00:00,flink,28,19645
2017-06-06 00:00:00+00:00,flink,11,15030
2017-06-13 00:00:00+00:00,flink,9,11258
2017-06-20 00:00:00+00:00,flink,-11,20715
2017-06-27 00:00:00+00:00,flink,8,25382
2017-07-04 00:00:00+00:00,flink,-8,19981
2017-07-11 00:00:00+00:00,flink,16,25152
2017-07-18 00:00:00+00:00,flink,-14,20433
2017-07-25 00:00:00+00:00,flink,-6,22292
2017-08-01 00:00:00+00:00,flink,-2,23061
2017-08-08 00:00:00+00:00,flink,13,19281
2017-08-15 00:00:00+00:00,flink,8,11505
2017-08-22 00:00:00+00:00,flink,31,15613
2017-08-29 00:00:00+00:00,flink,-3,16157
2017-09-05 00:00:00+00:00,flink,8,11502
2017-09-12 00:00:00+00:00,flink,0,9421
2017-09-19 00:00:00+00:00,flink,8,21599
2017-09-26 00:00:00+00:00,flink,0,21027
2017-10-03 00:00:00+00:00,flink,0,14216
2017-10-10 00:00:00+00:00,flink,10,28274
2017-10-17 00:00:00+00:00,flink,11,28994
2017-10-24 00:00:00+00:00,flink,-16,24013
2017-10-31 00:00:00+00:00,flink,-4,21443
2017-11-07 00:00:00+00:00,flink,-2,25865
2017-11-14 00:00:00+00:00,flink,-9,19955
2017-11-21 00:00:00+00:00,flink,21,24400
2017-11-28 00:00:00+00:00,flink,-13,20155
2017-12-05 00:00:00+00:00,flink,16,12119
2017-12-12 00:00:00+00:00,flink,-12,20203
2017-12-19 00:00:00+00:00,flink,13,13394
2017-12-26 00:00:00+00:00,flink,10,7395
2018-01-02 00:00:00+00:00,flink,0,24675
2018-01-09 00:00:00+00:00,flink,-37,25239
2018-01-16 00:00:00+00:00,flink,10,18500
2018-01-23 00:00:00+00:00,flink,13,19670
2018-01-30 00:00:00+00:00,flink,-6,20557
2018-02-06 00:00:00+00:00,flink,3,24692
2018-02-13 00:00:00+00:00,flink,-10,32605
2018-02-20 00:00:00+00:00,flink,-9,31021
2018-02-27 00:00:00+00:00,flink,4,30040
2018-03-06 00:00:00+00:00,flink,9,21618
2018-03-13 00:00:00+00:00,flink,14,16340
2018-03-20 00:00:00+00:00,flink,8,24343
2018-03-27 00:00:00+00:00,flink,6,18514
2018-04-03 00:00:00+00:00,flink,-12,18693
2018-04-10 00:00:00+00:00,flink,6,15667
2018-04-17 00:00:00+00:00,flink,8,20563
2018-04-24 00:00:00+00:00,flink,15,21375
2018-05-01 00:00:00+00:00,flink,-15,16635
2018-05-08 00:00:00+00:00,flink,7,25336
2018-05-15 00:00:00+00:00,flink,4,22644
2018-05-22 00:00:00+00:00,flink,-14,28342
2018-05-29 00:00:00+00:00,flink,3,15614
2018-06-05 00:00:00+00:00,flink,14,19159
2018-06-12 00:00:00+00:00,flink,0,19820
2018-06-19 00:00:00+00:00,flink,4,15111
2018-06-26 00:00:00+00:00,flink,-3,23712
2018-07-03 00:00:00+00:00,flink,-6,33015
2018-07-10 00:00:00+00:00,flink,-6,33657
2018-07-17 00:00:00+00:00,flink,7,33067
2018-07-24 00:00:00+00:00,flink,17,36559
2018-07-31 00:00:00+00:00,flink,-2,35998
2018-08-07 00:00:00+00:00,flink,9,27715
2018-08-14 00:00:00+00:00,flink,-5,31822
2018-08-21 00:00:00+00:00,flink,13,18430
2018-08-28 00:00:00+00:00,flink,7,23938
2018-09-04 00:00:00+00:00,flink,4,16871
2018-09-11 00:00:00+00:00,flink,-6,24691
2018-09-18 00:00:00+00:00,flink,9,31918
2018-09-25 00:00:00+00:00,flink,-11,25416
2018-10-02 00:00:00+00:00,flink,6,17618
2018-10-09 00:00:00+00:00,flink,-9,37244
2018-10-16 00:00:00+00:00,flink,-11,43022
2018-10-23 00:00:00+00:00,flink,22,35189
2018-10-30 00:00:00+00:00,flink,-8,52029
2018-11-06 00:00:00+00:00,flink,12,41924
2018-11-13 00:00:00+00:00,flink,-16,56898
2018-11-20 00:00:00+00:00,flink,12,21381
2018-11-27 00:00:00+00:00,flink,12,33123
2018-12-04 00:00:00+00:00,flink,16,30109
2018-12-11 00:00:00+00:00,flink,14,35872
2018-12-18 00:00:00+00:00,flink,0,29057
2018-12-25 00:00:00+00:00,flink,22,22765
2019-01-01 00:00:00+00:00,flink,-4,34645
2019-01-08 00:00:00+00:00,flink,-3,56869
2019-01-15 00:00:00+00:00,flink,-15,59867
2019-01-22 00:00:00+00:00,flink,10,33931
2019-01-29 00:00:00+00:00,flink,-33,63476
2019-02-05 00:00:00+00:00,flink,-19,28987
2019-02-12 00:00:00+00:00,flink,14,49388
2019-02-19 00:00:00+00:00,flink,5,64651
2019-02-26 00:00:00+00:00,flink,-61,72806
2019-03-05 00:00:00+00:00,flink,16,37976
2019-03-12 00:00:00+00:00,flink,16,31189
2019-03-19 00:00:00+00:00,flink,-5,33832
2019-03-26 00:00:00+00:00,flink,18,32986
2019-04-02 00:00:00+00:00,flink,-11,24092
2019-04-09 00:00:00+00:00,flink,17,38158
2019-04-16 00:00:00+00:00,flink,8,41825
2019-04-23 00:00:00+00:00,flink,10,59765
2019-04-30 00:00:00+00:00,flink,-5,34419
2019-05-07 00:00:00+00:00,flink,19,61615
2019-05-14 00:00:00+00:00,flink,4,45802
2019-05-21 00:00:00+00:00,flink,5,55646
2019-05-28 00:00:00+00:00,flink,3,41228
2019-06-04 00:00:00+00:00,flink,21,62878
2019-06-11 00:00:00+00:00,flink,22,76027
2019-06-18 00:00:00+00:00,flink,21,81860
2019-06-25 00:00:00+00:00,flink,-7,81989
2019-07-02 00:00:00+00:00,flink,-22,89608
2019-07-09 00:00:00+00:00,flink,8,91860
2019-07-16 00:00:00+00:00,flink,21,71541
2019-07-23 00:00:00+00:00,flink,8,62164
2019-07-30 00:00:00+00:00,flink,12,97436
2019-08-06 00:00:00+00:00,flink,-5,64909
2019-08-13 00:00:00+00:00,flink,14,62184
2019-08-20 00:00:00+00:00,flink,-5,53814
2019-08-27 00:00:00+00:00,flink,-5,66774
2019-09-03 00:00:00+00:00,flink,-7,62408
2019-09-10 00:00:00+00:00,flink,3,40770
2019-09-17 00:00:00+00:00,flink,7,52305
2019-09-24 00:00:00+00:00,flink,18,70675
2019-10-01 00:00:00+00:00,flink,-18,35410
2019-10-08 00:00:00+00:00,flink,-17,58529
2019-10-15 00:00:00+00:00,flink,-45,85709
2019-10-22 00:00:00+00:00,flink,4,53619
2019-10-29 00:00:00+00:00,flink,-26,66122
2019-11-05 00:00:00+00:00,flink,2,68506
2019-11-12 00:00:00+00:00,flink,19,72243
2019-11-19 00:00:00+00:00,flink,-11,75026
2019-11-26 00:00:00+00:00,flink,9,62462
2019-12-03 00:00:00+00:00,flink,-42,124938
2019-12-10 00:00:00+00:00,flink,28,75604
2019-12-17 00:00:00+00:00,flink,-5,63522
2019-12-24 00:00:00+00:00,flink,20,44790
2019-12-31 00:00:00+00:00,flink,-11,57710
2020-01-07 00:00:00+00:00,flink,-10,65481
2020-01-14 00:00:00+00:00,flink,3,54889
2020-01-21 00:00:00+00:00,flink,-7,41325
2020-01-28 00:00:00+00:00,flink,19,40869
2020-02-04 00:00:00+00:00,flink,-24,54001
2020-02-11 00:00:00+00:00,flink,8,51119
2020-02-18 00:00:00+00:00,flink,19,73265
2020-02-25 00:00:00+00:00,flink,16,76980
2020-03-03 00:00:00+00:00,flink,-8,65070
2020-03-10 00:00:00+00:00,flink,-2,63286
2020-03-17 00:00:00+00:00,flink,6,65584
2020-03-24 00:00:00+00:00,flink,11,71786
2020-03-31 00:00:00+00:00,flink,6,76208
2020-04-07 00:00:00+00:00,flink,10,66554
2020-04-14 00:00:00+00:00,flink,9,113515
2020-04-21 00:00:00+00:00,flink,-8,97626
2020-04-28 00:00:00+00:00,flink,12,59055
2020-05-05 00:00:00+00:00,flink,16,97873
2020-05-12 00:00:00+00:00,flink,-45,172047
2020-05-19 00:00:00+00:00,flink,5,87630
2020-05-26 00:00:00+00:00,flink,8,98300
2020-06-02 00:00:00+00:00,flink,6,106444
2020-06-09 00:00:00+00:00,flink,-18,136065
2020-06-16 00:00:00+00:00,flink,-35,94589
2020-06-23 00:00:00+00:00,flink,-15,44729
2020-06-30 00:00:00+00:00,flink,0,34040
2020-07-07 00:00:00+00:00,flink,-23,61375
2020-07-14 00:00:00+00:00,flink,9,39672
2020-07-21 00:00:00+00:00,flink,-3,53859
2020-07-28 00:00:00+00:00,flink,10,42732
2020-08-04 00:00:00+00:00,flink,5,45686
2020-08-11 00:00:00+00:00,flink,9,58198
2020-08-18 00:00:00+00:00,flink,-1,48263
2020-08-25 00:00:00+00:00,flink,9,47302
2020-09-01 00:00:00+00:00,flink,4,48436
2020-09-08 00:00:00+00:00,flink,-6,42085
2020-09-15 00:00:00+00:00,flink,10,48967
2020-09-22 00:00:00+00:00,flink,-11,57580
2020-09-29 00:00:00+00:00,flink,3,34544
2020-10-06 00:00:00+00:00,flink,11,50123
2020-10-13 00:00:00+00:00,flink,9,81078
2020-10-20 00:00:00+00:00,flink,17,95571
2020-10-27 00:00:00+00:00,flink,0,94586
2020-11-03 00:00:00+00:00,flink,-32,118634
2020-11-10 00:00:00+00:00,flink,1,75527
2020-11-17 00:00:00+00:00,flink,11,91002
2020-11-24 00:00:00+00:00,flink,-32,86172
2020-12-01 00:00:00+00:00,flink,8,53074
2020-12-08 00:00:00+00:00,flink,-2,52432
2020-12-15 00:00:00+00:00,flink,12,56055
2020-12-22 00:00:00+00:00,flink,-9,60298
2020-12-29 00:00:00+00:00,flink,2,37075
2021-01-05 00:00:00+00:00,flink,5,51439
2021-01-12 00:00:00+00:00,flink,10,66212
2021-01-19 00:00:00+00:00,flink,0,64756
2021-01-26 00:00:00+00:00,flink,18,64105
2021-02-02 00:00:00+00:00,flink,14,66002
2021-02-09 00:00:00+00:00,flink,2,41039
2021-02-16 00:00:00+00:00,flink,2,43611
2021-02-23 00:00:00+00:00,flink,-10,70706
2021-03-02 00:00:00+00:00,flink,8,60983
2021-03-09 00:00:00+00:00,flink,30,93043
2021-03-16 00:00:00+00:00,flink,28,106285
2021-03-23 00:00:00+00:00,flink,-8,101544
2021-03-30 00:00:00+00:00,flink,-15,79885
2021-04-06 00:00:00+00:00,flink,14,92086
2021-04-13 00:00:00+00:00,flink,0,111188
2021-04-20 00:00:00+00:00,flink,1,103810
2021-04-27 00:00:00+00:00,flink,-10,61902
2021-05-04 00:00:00+00:00,flink,5,64497
2021-05-11 00:00:00+00:00,flink,4,55354
2021-05-18 00:00:00+00:00,flink,-4,63019
2021-05-25 00:00:00+00:00,flink,14,38873
2021-06-01 00:00:00+00:00,flink,10,71695
2021-06-08 00:00:00+00:00,flink,2,53903
2021-06-15 00:00:00+00:00,flink,20,81719
2021-06-22 00:00:00+00:00,flink,-9,103957
2021-06-29 00:00:00+00:00,flink,20,69917
2021-07-06 00:00:00+00:00,flink,-9,114033
2021-07-13 00:00:00+00:00,flink,-8,81024
2021-07-20 00:00:00+00:00,flink,10,71976
2021-07-27 00:00:00+00:00,flink,29,81124
2021-08-03 00:00:00+00:00,flink,-9,106088
2021-08-10 00:00:00+00:00,flink,-20,118697
2021-08-17 00:00:00+00:00,flink,20,103743
2021-08-24 00:00:00+00:00,flink,12,136496
2021-08-31 00:00:00+00:00,flink,-4,135191
2021-09-07 00:00:00+00:00,flink,11,125255
2021-09-14 00:00:00+00:00,flink,-10,74345
2021-09-21 00:00:00+00:00,flink,0,48981
2021-09-28 00:00:00+00:00,flink,2,59705
2021-10-05 00:00:00+00:00,flink,-8,54279
2021-10-12 00:00:00+00:00,flink,21,64659
2021-10-19 00:00:00+00:00,flink,14,56129
2021-10-26 00:00:00+00:00,flink,18,85490
2021-11-02 00:00:00+00:00,flink,37,106692
2021-11-09 00:00:00+00:00,flink,-4,103897
2021-11-16 00:00:00+00:00,flink,35,77204
2021-11-23 00:00:00+00:00,flink,-14,120918
2021-11-30 00:00:00+00:00,flink,18,110554
2021-12-07 00:00:00+00:00,flink,1,100128
2021-12-14 00:00:00+00:00,flink,6,82601
2021-12-21 00:00:00+00:00,flink,22,67704
2021-12-28 00:00:00+00:00,flink,2,72606
2022-01-04 00:00:00+00:00,flink,5,94345
2022-01-11 00:00:00+00:00,flink,-11,105645
2022-01-18 00:00:00+00:00,flink,26,144437
2022-01-25 00:00:00+00:00,flink,4,134456
2022-02-01 00:00:00+00:00,flink,-1,125086
2022-02-08 00:00:00+00:00,flink,11,174387
2022-02-15 00:00:00+00:00,flink,1,165201
2022-02-22 00:00:00+00:00,flink,-7,114293
2022-03-01 00:00:00+00:00,flink,-2,113696
2022-03-08 00:00:00+00:00,flink,26,120079
2022-03-15 00:00:00+00:00,flink,-4,176888
2022-03-22 00:00:00+00:00,flink,6,114573
2022-03-29 00:00:00+00:00,flink,-1,155838
2022-04-05 00:00:00+00:00,flink,11,110127
2022-04-12 00:00:00+00:00,flink,33,108632
2022-04-19 00:00:00+00:00,flink,9,110837
2022-04-26 00:00:00+00:00,flink,-10,94866
2022-05-03 00:00:00+00:00,flink,17,87898
2022-05-10 00:00:00+00:00,flink,3,91167
2022-05-17 00:00:00+00:00,flink,-25,118978
2022-05-24 00:00:00+00:00,flink,16,68499
2022-05-31 00:00:00+00:00,flink,26,48747
2022-06-07 00:00:00+00:00,flink,-3,116729
2022-06-14 00:00:00+00:00,flink,23,124388
2022-06-21 00:00:00+00:00,flink,8,99629
2022-06-28 00:00:00+00:00,flink,12,128632
2022-07-05 00:00:00+00:00,flink,9,157084
2022-07-12 00:00:00+00:00,flink,9,97769
2022-07-19 00:00:00+00:00,flink,1,107610
2022-07-26 00:00:00+00:00,flink,-5,106824
2022-08-02 00:00:00+00:00,flink,-6,191371
2022-08-09 00:00:00+00:00,flink,-28,180794
2022-08-16 00:00:00+00:00,flink,18,124106
2022-08-23 00:00:00+00:00,flink,0,89055
2022-08-30 00:00:00+00:00,flink,-5,93769
2022-09-06 00:00:00+00:00,flink,11,104063
2022-09-13 00:00:00+00:00,flink,-7,79173
2022-09-20 00:00:00+00:00,flink,-11,100333
2022-09-27 00:00:00+00:00,flink,13,59637
