timestamp,project,code|design-debt,requirement-debt,documentation-debt,test-debt
1605714702,hadoop,1,0,0,0
1606314662,hadoop,1,0,0,0
1606316129,hadoop,1,0,0,0
1606330864,hadoop,1,0,0,0
1606385485,hadoop,0,0,0,1
1606385635,hadoop,0,0,0,1
1606411376,hadoop,2,0,0,0
1606860407,hadoop,1,0,0,0
1606863080,hadoop,1,0,0,0
1606929769,hadoop,3,0,0,0
1606930052,hadoop,3,0,0,0
1607102797,hadoop,2,1,0,0
1608049814,hadoop,1,0,0,0
1609395612,hadoop,1,0,0,0
1609415562,hadoop,4,0,1,0
1609451739,hadoop,8,0,0,0
1609612630,hadoop,1,0,0,0
1610103474,hadoop,-1,0,0,0
1610131088,hadoop,1,0,0,0
1610149161,hadoop,0,0,0,0
1610368932,hadoop,9,0,0,1
1610415969,hadoop,3,2,0,0
1610630417,hadoop,4,0,1,0
1610630461,hadoop,8,0,0,0
1610749208,hadoop,4,0,0,0
1610756891,hadoop,0,0,0,1
1610997576,hadoop,1,0,0,0
1611152564,hadoop,-1,0,0,0
1611312484,hadoop,1,0,0,0
1611682299,hadoop,1,0,0,0
1611689451,hadoop,0,0,0,0
1611690136,hadoop,0,0,0,0
1611774262,hadoop,-1,0,0,0
1611774307,hadoop,-1,0,0,0
1612154564,hadoop,1,1,0,-1
1612322445,hadoop,1,0,0,0
1612810881,hadoop,1,0,0,0
1612952939,hadoop,1,0,0,0
1612953082,hadoop,1,0,0,0
1613494672,hadoop,1,0,0,0
1613994395,hadoop,1,0,0,0
1614178056,hadoop,0,-1,0,0
1614874715,hadoop,2,0,0,0
1615466859,hadoop,1,0,0,0
1615467255,hadoop,1,0,0,0
1615554616,hadoop,0,0,0,0
1615839197,hadoop,-1,1,0,0
1615839422,hadoop,-1,1,0,0
1615922238,hadoop,-1,1,0,0
1615922341,hadoop,-1,1,0,0
1616067781,hadoop,1,0,0,0
1616071216,hadoop,1,0,0,0
1616438485,hadoop,0,-1,0,0
1616438681,hadoop,0,-1,0,0
1616440073,hadoop,0,-1,0,0
1616441303,hadoop,0,-1,0,0
1616445019,hadoop,-1,1,0,0
1616445116,hadoop,0,-1,0,0
1616592774,hadoop,1,0,0,0
1616680773,hadoop,1,0,0,0
1617343937,hadoop,0,1,0,0
1617940883,hadoop,0,-1,0,0
1618523151,hadoop,1,0,0,0
1618550231,hadoop,0,-1,0,0
1619001949,hadoop,1,0,0,0
1619150243,hadoop,1,0,0,0
1619150296,hadoop,1,0,0,0
1619152039,hadoop,1,0,0,0
1619678591,hadoop,1,1,0,0
1619718133,hadoop,1,0,0,0
1619718723,hadoop,1,0,0,0
1620244322,hadoop,-3,0,0,0
1620244386,hadoop,-3,0,0,0
1621525624,hadoop,5,0,0,0
1621568450,hadoop,-7,0,-2,-1
1621934741,hadoop,9,0,0,2
1621943738,hadoop,9,0,0,2
1622714160,hadoop,1,0,0,0
1623891527,hadoop,-1,0,0,0
1623891636,hadoop,-1,0,0,0
1623891688,hadoop,-1,0,0,0
1623899309,hadoop,-1,0,0,0
1623998462,hadoop,-1,0,0,0
1624021471,hadoop,-1,0,0,0
1624293175,hadoop,1,0,0,0
1624501660,hadoop,1,0,0,0
1624508853,hadoop,1,0,0,0
1625724645,hadoop,0,0,0,1
1626152832,hadoop,1,0,0,0
1627476550,hadoop,1,0,0,0
1627670528,hadoop,1,0,1,0
1627899813,hadoop,3,0,0,0
1627900603,hadoop,1,0,0,1
1627901916,hadoop,1,0,1,0
1627905517,hadoop,1,0,0,1
1628039871,hadoop,3,0,0,0
1628080157,hadoop,0,0,1,0
1628881105,hadoop,1,1,0,0
1629093265,hadoop,1,0,0,1
1629436826,hadoop,1,0,0,0
1629689177,hadoop,1,0,0,1
1629963458,hadoop,1,0,0,0
1630383903,hadoop,1,-1,0,0
1630384063,hadoop,1,-1,0,0
1631075935,hadoop,0,1,0,0
1631161405,hadoop,-1,0,0,0
1631287962,hadoop,1,0,0,0
1631741248,hadoop,1,0,0,0
1631741269,hadoop,-1,0,0,0
1632224886,hadoop,1,0,0,0
1632305956,hadoop,1,0,0,0
1632367340,hadoop,1,0,0,0
1632908640,hadoop,1,0,0,0
1632909257,hadoop,1,0,0,0
1632911770,hadoop,1,0,0,0
1632911796,hadoop,1,0,0,0
1632994733,hadoop,1,0,0,0
1633430383,hadoop,1,0,0,0
1633964829,hadoop,1,1,0,-1
1634554680,hadoop,1,0,0,0
1634719722,hadoop,1,0,0,0
1634883342,hadoop,1,0,0,0
1634916753,hadoop,1,0,0,0
1637750697,hadoop,2,0,0,0
1637750869,hadoop,2,0,0,0
1637752827,hadoop,2,0,0,0
1637775192,hadoop,0,0,0,1
1637817310,hadoop,1,0,0,1
1637846281,hadoop,1,0,0,1
1638202855,hadoop,0,0,0,1
1638975822,hadoop,-1,0,0,0
1638986530,hadoop,1,0,0,0
1639408375,hadoop,1,0,0,0
1639429066,hadoop,4,0,0,0
1639490228,hadoop,-3,0,0,0
1641335729,hadoop,2,0,0,0
1641335743,hadoop,1,0,0,1
1641335770,hadoop,0,0,0,1
1641463009,hadoop,3,0,0,0
1641975634,hadoop,1,0,0,0
1642442937,hadoop,-10,0,-1,0
1642507045,hadoop,1,0,0,0
1642529088,hadoop,-10,0,-1,0
1643698134,hadoop,1,0,0,0
1643856666,hadoop,-1,0,0,0
1643991695,hadoop,1,0,0,0
1643998140,hadoop,1,0,0,0
1644496301,hadoop,2,0,0,1
1644496420,hadoop,2,0,0,1
1645123417,hadoop,0,-1,0,0
1645529195,hadoop,-1,-1,0,0
1645551073,hadoop,4,4,0,0
1646850593,hadoop,-1,0,0,0
1647384017,hadoop,4,4,0,0
1647516053,hadoop,1,0,0,0
1647516253,hadoop,21,0,0,1
1647516291,hadoop,3,0,0,0
1647517571,hadoop,1,0,0,0
1647517601,hadoop,21,0,0,1
1647517635,hadoop,3,0,0,0
1648098986,hadoop,1,0,0,0
1648230536,hadoop,0,0,0,0
1648540707,hadoop,0,0,0,0
1648662790,hadoop,0,-2,0,0
1649236622,hadoop,0,0,0,1
1649238909,hadoop,0,0,0,1
1649391999,hadoop,0,-1,0,0
1649820137,hadoop,0,0,0,0
1650817985,hadoop,2,0,0,0
1651041750,hadoop,0,1,0,0
1651083836,hadoop,2,0,0,0
1655489495,hadoop,7,0,0,0
1655764215,hadoop,3,0,0,0
1655764267,hadoop,1,0,0,0
1655804977,hadoop,7,0,0,0
1655898761,hadoop,1,0,0,0
1655900004,hadoop,1,0,0,0
1655915372,hadoop,4,0,0,0
1655918363,hadoop,3,0,0,0
1656022156,hadoop,3,0,0,0
1656022273,hadoop,1,0,0,0
1656353219,hadoop,3,0,0,0
1656706754,hadoop,3,0,0,0
1658864482,hadoop,4,0,0,0
1658917386,hadoop,4,0,0,0
1659014631,hadoop,1,0,0,0
1659633368,hadoop,0,1,0,0
1660249551,hadoop,-1,0,0,0
1660411996,hadoop,1,0,0,0
1660596916,hadoop,0,-1,0,0
1660726249,hadoop,0,1,0,0
1660827186,hadoop,1,1,0,0
1661555073,hadoop,1,0,0,0
1661620620,hadoop,-1,0,0,0
1661836181,hadoop,1,0,0,0
1661941012,hadoop,3,0,0,0
1661961132,hadoop,3,0,0,0
1662140398,hadoop,2,0,0,0
1662550872,hadoop,-1,0,0,0
1663954671,hadoop,2,0,0,0
1663956383,hadoop,2,0,0,0
1664232857,hadoop,1,0,0,0
1664354876,hadoop,1,0,0,0
1664399520,hadoop,1,0,0,0
1665053378,hadoop,-19,0,0,0
1665081051,hadoop,1,0,0,0
1665136075,hadoop,1,0,0,0
1665137011,hadoop,1,0,0,0
1665140588,hadoop,-19,0,0,0
1665140635,hadoop,-19,0,0,0
1665437263,hadoop,1,1,0,0
1665438391,hadoop,1,1,0,0
1665502609,hadoop,1,1,0,0
1665525182,hadoop,2,0,0,2
1666827742,hadoop,1,0,0,0
1666996655,hadoop,-1,0,0,0
1668153901,hadoop,2,0,0,0
1668600425,hadoop,1,0,0,0
1668650438,hadoop,1,0,0,0
1668792248,hadoop,1,0,0,0
1668792548,hadoop,1,0,0,0
1668792604,hadoop,1,0,0,0
1669682821,hadoop,-1,0,0,0
1669683265,hadoop,-1,0,0,0
1669745988,hadoop,-1,0,0,0
1669759955,hadoop,1,0,0,0
1669760359,hadoop,1,0,0,0
1669903918,hadoop,-1,0,0,0
1670324546,hadoop,-1,0,0,0
1671037778,hadoop,2,0,0,0
1671042063,hadoop,1,0,0,0
1671042184,hadoop,1,0,0,0
1671042202,hadoop,1,0,0,0
1671057476,hadoop,1,0,0,0
1671124105,hadoop,1,0,0,0
1671124282,hadoop,1,0,0,0
1671124314,hadoop,1,0,0,0
1671645961,hadoop,0,0,0,0
1674177235,hadoop,0,0,0,1
1675707477,hadoop,1,2,0,0
1676047221,hadoop,2,-1,0,0
1676500721,hadoop,2,0,0,0
1676500834,hadoop,1,0,0,0
1677091130,hadoop,2,0,0,0
1677103333,hadoop,2,0,0,0
1677347264,hadoop,0,1,0,0
1678898737,hadoop,-1,0,0,0
1679364426,hadoop,-1,0,0,0
1679984821,hadoop,2,0,0,0
1681834388,hadoop,1,0,0,0
1682439244,hadoop,0,0,0,0
1682449194,hadoop,0,0,0,0
1682517485,hadoop,0,1,0,0
1682679809,hadoop,1,1,0,0
1682679810,hadoop,-1,0,0,0
1682716273,hadoop,0,-1,0,0
1683130916,hadoop,-1,0,0,0
1683252978,hadoop,0,0,0,0
1684346950,hadoop,0,0,0,1
1685381828,hadoop,1,0,0,0
1685754454,hadoop,1,-1,0,0
1685904041,hadoop,1,0,0,0
1685937880,hadoop,-1,1,0,0
1685957770,hadoop,3,0,0,0
1686326459,hadoop,2,0,0,0
1686573823,hadoop,2,0,0,0
1686765236,hadoop,1,0,0,0
1688631494,hadoop,0,1,0,0
1688985757,hadoop,1,0,0,0
1689792707,hadoop,0,0,0,1
1689867022,hadoop,0,6,0,0
1689879382,hadoop,0,6,0,0
1690522887,hadoop,4,0,0,0
1691224415,hadoop,1,0,0,0
1691480543,hadoop,1,0,0,0
1691634456,hadoop,0,0,0,1
1691714158,hadoop,1,0,0,0
1692631788,hadoop,2,0,0,0
1692786757,hadoop,2,0,0,0
1694439025,hadoop,3,6,0,0
1694555320,hadoop,1,2,0,0
1694698129,hadoop,1,0,0,0
1695124189,hadoop,1,2,0,0
1695405650,hadoop,1,0,0,0
1695675177,hadoop,0,-1,0,0
1695942953,hadoop,3,0,0,0
1696885601,hadoop,2,0,0,0
1697109224,hadoop,1,0,0,0
1697129264,hadoop,2,0,0,1
1697201318,hadoop,2,0,0,0
1697568082,hadoop,2,0,0,0
1698067470,hadoop,0,0,0,1
1699521254,hadoop,1,0,0,0
1701270764,hadoop,1,0,0,0
1701355610,hadoop,1,0,0,0
1701440193,hadoop,3,0,0,1
1701599780,hadoop,-1,0,0,0
1701764188,hadoop,3,6,0,0
1701764189,hadoop,2,0,0,2
1701764190,hadoop,4,0,0,1
1701772362,hadoop,-1,0,0,0
1701790323,hadoop,1,0,0,0
1701954527,hadoop,1,0,0,1
1704981975,hadoop,0,0,0,0
1705414443,hadoop,2,0,0,0
1319123217,dubbo,32,17,0,3
1319145915,dubbo,32,17,0,3
1319595486,dubbo,0,0,0,0
1319604457,dubbo,0,0,0,0
1319619856,dubbo,2,0,0,0
1319714787,dubbo,-2,0,0,0
1319718070,dubbo,0,1,0,0
1319784162,dubbo,0,1,0,0
1319788048,dubbo,0,1,0,0
1319792703,dubbo,-2,0,0,0
1320119814,dubbo,1,0,0,0
1320135446,dubbo,-1,0,0,0
1320141284,dubbo,1,0,0,0
1320221792,dubbo,0,0,0,0
1320322393,dubbo,0,0,0,0
1320740268,dubbo,-1,0,0,0
1320925530,dubbo,-1,0,0,0
1321260788,dubbo,-1,-1,0,0
1321261096,dubbo,0,2,0,0
1321261547,dubbo,1,1,0,0
1321262047,dubbo,0,1,0,0
1321338836,dubbo,27,21,0,3
1321447187,dubbo,1,0,0,0
1321500733,dubbo,0,1,0,0
1321586454,dubbo,0,-1,0,0
1322140171,dubbo,1,0,0,0
1322536810,dubbo,0,4,0,0
1322570518,dubbo,0,1,0,0
1322573630,dubbo,1,0,0,0
1323401065,dubbo,0,1,0,0
1323938867,dubbo,29,27,0,3
1324631736,dubbo,0,1,0,0
1324892626,dubbo,0,0,0,0
1324983164,dubbo,0,1,0,0
1324994902,dubbo,-27,-21,0,-3
1324994978,dubbo,27,21,0,3
1325405008,dubbo,29,29,0,3
1326273493,dubbo,29,28,0,3
1328526296,dubbo,29,28,0,3
1328687510,dubbo,0,1,0,0
1328882853,dubbo,1,0,0,0
1329135748,dubbo,-1,0,0,0
1329208795,dubbo,1,0,0,0
1329273029,dubbo,1,0,0,0
1330430520,dubbo,1,0,0,0
1330487252,dubbo,29,28,0,3
1330663500,dubbo,29,28,0,3
1331024691,dubbo,0,0,0,0
1331064400,dubbo,0,0,0,0
1331091479,dubbo,1,0,0,0
1331099832,dubbo,1,0,0,0
1331109374,dubbo,-1,-1,0,0
1331178537,dubbo,0,0,0,0
1331272874,dubbo,1,0,0,0
1331695546,dubbo,36,26,0,3
1331698056,dubbo,36,26,0,3
1332313380,dubbo,0,1,0,0
1332432171,dubbo,4,6,0,0
1332519932,dubbo,0,0,0,0
1332519965,dubbo,0,0,0,0
1332519976,dubbo,0,0,0,0
1332519987,dubbo,0,0,0,0
1332520066,dubbo,0,0,0,0
1332520209,dubbo,0,0,0,0
1332520280,dubbo,0,0,0,0
1332520422,dubbo,0,0,0,0
1332520444,dubbo,0,0,0,0
1332520471,dubbo,0,0,0,0
1332520518,dubbo,0,0,0,0
1332520526,dubbo,0,0,0,0
1332520536,dubbo,0,0,0,0
1332520565,dubbo,0,0,0,0
1332598290,dubbo,36,27,0,3
1334316722,dubbo,36,27,0,3
1334817793,dubbo,0,8,0,0
1334819655,dubbo,0,1,0,0
1334824567,dubbo,-2,-6,0,0
1335234624,dubbo,-4,-6,0,0
1335440178,dubbo,0,0,0,0
1335583632,dubbo,0,0,0,0
1336017189,dubbo,0,1,0,0
1336027129,dubbo,0,1,0,0
1336124936,dubbo,0,3,0,0
1336366377,dubbo,-2,0,0,0
1336379359,dubbo,0,0,0,0
1337060387,dubbo,34,32,0,3
1337149510,dubbo,36,27,0,3
1337149529,dubbo,36,27,0,3
1337149573,dubbo,34,32,0,3
1337329594,dubbo,3,1,0,0
1337337809,dubbo,2,0,0,0
1337338290,dubbo,0,0,0,0
1337843891,dubbo,-5,-1,0,0
1338203987,dubbo,5,1,0,0
1338373195,dubbo,-2,0,0,0
1338560983,dubbo,32,32,0,3
1339055519,dubbo,32,32,0,3
1339485627,dubbo,1,0,0,0
1339640884,dubbo,37,33,0,3
1340686312,dubbo,-1,0,0,0
1341060543,dubbo,0,-4,0,0
1341419461,dubbo,0,1,0,0
1341905273,dubbo,1,0,0,0
1342085393,dubbo,1,0,0,0
1342099937,dubbo,11,32,0,0
1342144236,dubbo,11,32,0,0
1342403412,dubbo,-1,0,0,0
1342437160,dubbo,-1,0,0,0
1342617577,dubbo,1,0,0,0
1342621949,dubbo,1,0,0,0
1342666054,dubbo,0,0,0,0
1342708851,dubbo,0,0,0,0
1342771294,dubbo,2,0,0,0
1343110567,dubbo,0,-1,0,0
1343218930,dubbo,0,-1,0,0
1343365296,dubbo,2,0,0,0
1343373825,dubbo,2,0,0,0
1343615016,dubbo,2,-5,0,0
1343820081,dubbo,1,0,0,0
1343887331,dubbo,2,0,0,0
1345029172,dubbo,0,0,0,0
1346118006,dubbo,1,0,0,0
1346212951,dubbo,1,0,0,0
1346213870,dubbo,-1,0,0,0
1347514466,dubbo,1,0,0,0
1350530463,dubbo,3,1,0,0
1399997663,dubbo,16,1,0,0
1465289710,dubbo,1,0,0,0
1503569117,dubbo,-1,0,0,0
1504093106,dubbo,3,0,0,0
1504172319,dubbo,0,1,0,0
1504194693,dubbo,0,1,0,0
1505394333,dubbo,2,0,0,0
1507686641,dubbo,0,0,0,1
1509185242,dubbo,3,0,0,0
1512445523,dubbo,0,3,0,0
1513072761,dubbo,1,1,0,0
1513086681,dubbo,0,0,0,0
1513674236,dubbo,0,-1,0,0
1513914722,dubbo,-1,0,0,0
1514182288,dubbo,0,0,0,0
1514303202,dubbo,1,0,0,0
1514882020,dubbo,20,15,0,0
1514966808,dubbo,-1,-1,0,0
1514969825,dubbo,-1,0,0,0
1515028170,dubbo,-1,-1,0,0
1515656504,dubbo,-18,-23,0,0
1515986168,dubbo,0,-2,0,0
1517815229,dubbo,-1,0,0,0
1518096012,dubbo,1,0,0,0
1519375927,dubbo,0,0,0,0
1520337871,dubbo,-5,-1,0,0
1522900304,dubbo,0,0,0,-1
1524291007,dubbo,-2,0,0,0
1524457173,dubbo,0,-1,0,0
1525326728,dubbo,-1,-2,0,0
1525411954,dubbo,1,0,0,0
1526171403,dubbo,1,0,0,0
1526284555,dubbo,0,0,0,0
1526350125,dubbo,1,0,0,0
1526544008,dubbo,0,1,0,0
1526544980,dubbo,0,0,0,0
1526545157,dubbo,0,0,0,0
1528337506,dubbo,-17,-1,0,0
1528938388,dubbo,4,1,0,0
1529043040,dubbo,0,-3,0,0
1529379069,dubbo,1,0,0,0
1530496997,dubbo,0,1,0,0
1530879976,dubbo,0,1,0,0
1531146744,dubbo,1,0,0,0
1531274084,dubbo,7,0,0,0
1531374893,dubbo,1,0,0,0
1531524487,dubbo,-17,-1,0,0
1531650186,dubbo,-17,-1,0,0
1531917319,dubbo,-2,0,0,0
1532573575,dubbo,0,0,0,0
1533025656,dubbo,1,0,0,0
1534146274,dubbo,-3,0,0,0
1534814346,dubbo,-1,0,0,0
1534829210,dubbo,3,0,0,0
1535261871,dubbo,2,1,0,0
1535277442,dubbo,2,1,0,0
1535344375,dubbo,0,0,0,0
1535448262,dubbo,3,-2,0,0
1536043449,dubbo,2,0,0,0
1536043485,dubbo,1,0,0,0
1536043887,dubbo,2,0,0,0
1536045040,dubbo,7,2,0,0
1536045051,dubbo,5,0,0,0
1536057074,dubbo,1,0,0,0
1536308198,dubbo,7,1,0,0
1536309215,dubbo,-2,0,0,0
1536309287,dubbo,5,1,0,0
1536310556,dubbo,5,1,0,0
1536318215,dubbo,1,0,0,0
1536483866,dubbo,1,0,0,0
1536561224,dubbo,2,0,0,0
1536653824,dubbo,2,0,0,0
1536733727,dubbo,0,0,0,0
1536826950,dubbo,4,0,0,0
1536917478,dubbo,3,0,0,0
1538206052,dubbo,1,0,0,0
1539315611,dubbo,0,-1,0,0
1539610536,dubbo,0,0,0,0
1539756347,dubbo,-2,0,0,0
1539769181,dubbo,-2,0,0,0
1539769348,dubbo,2,0,0,0
1539774761,dubbo,1,0,0,0
1539774812,dubbo,-1,0,0,0
1539915424,dubbo,-2,0,0,0
1539930327,dubbo,-2,0,0,0
1540178371,dubbo,-2,0,0,0
1540363924,dubbo,-1,0,0,0
1540524917,dubbo,0,1,0,0
1540569346,dubbo,0,0,0,1
1540880522,dubbo,4,2,0,0
1540881392,dubbo,0,-1,0,1
1540894460,dubbo,-4,0,0,0
1540954900,dubbo,0,1,0,1
1540968504,dubbo,-1,0,0,0
1540971756,dubbo,-1,0,0,0
1541040431,dubbo,0,1,0,0
1541040632,dubbo,4,0,0,0
1541041639,dubbo,-1,0,0,0
1541056708,dubbo,0,0,0,0
1541056754,dubbo,1,0,0,0
1541062075,dubbo,7,0,0,0
1541386150,dubbo,0,0,0,0
1541402669,dubbo,0,0,0,0
1541753811,dubbo,2,-1,0,0
1542192120,dubbo,2,-1,0,0
1542252804,dubbo,0,0,0,0
1542264770,dubbo,0,0,0,0
1542264847,dubbo,1,0,0,0
1542265191,dubbo,0,0,0,0
1542355662,dubbo,1,0,0,0
1542427848,dubbo,0,0,0,0
1542429091,dubbo,0,0,0,0
1542695615,dubbo,0,0,0,0
1542793391,dubbo,2,0,0,0
1542861579,dubbo,-1,0,0,0
1542875397,dubbo,0,0,0,0
1542878607,dubbo,0,0,0,0
1542878961,dubbo,-1,0,0,0
1542975001,dubbo,1,0,0,0
1543310949,dubbo,2,0,0,0
1543316862,dubbo,-4,0,0,0
1543823992,dubbo,1,0,0,0
1543830063,dubbo,1,0,0,0
1543893227,dubbo,1,0,0,0
1544152661,dubbo,-1,0,0,0
1545016928,dubbo,1,0,0,0
1545017355,dubbo,2,-2,0,0
1545101993,dubbo,0,0,0,1
1545124077,dubbo,0,0,0,0
1545224047,dubbo,1,0,0,0
1545300764,dubbo,-1,0,0,0
1545400858,dubbo,0,-1,0,0
1545568178,dubbo,32,1,0,0
1545717410,dubbo,1,0,0,0
1545791379,dubbo,0,0,0,0
1545826609,dubbo,-1,0,0,0
1545826648,dubbo,0,-1,0,0
1545896462,dubbo,-1,0,0,0
1545907683,dubbo,1,0,0,0
1545912332,dubbo,0,0,0,0
1546048358,dubbo,-1,0,0,0
1546067602,dubbo,-1,0,0,0
1546347303,dubbo,1,0,0,0
1546395132,dubbo,-1,0,0,0
1546432823,dubbo,1,0,0,0
1546437676,dubbo,1,-1,0,0
1546493428,dubbo,2,0,0,0
1546505879,dubbo,1,0,0,0
1546572898,dubbo,-1,0,0,0
1546577522,dubbo,-2,0,0,0
1546762039,dubbo,0,1,0,0
1546775121,dubbo,0,1,0,0
1547019801,dubbo,1,0,0,0
1547220494,dubbo,-1,0,0,0
1547459477,dubbo,2,0,0,0
1547534113,dubbo,1,0,0,0
1547547891,dubbo,1,0,0,0
1547637494,dubbo,-1,0,0,0
1547692267,dubbo,2,1,0,0
1548149589,dubbo,5,2,0,0
1548297106,dubbo,0,0,0,-1
1548311805,dubbo,0,0,0,-1
1548668891,dubbo,1,0,0,0
1548901530,dubbo,2,0,0,0
1549003206,dubbo,2,0,0,0
1549074669,dubbo,1,0,0,0
1549182921,dubbo,2,0,0,0
1549636739,dubbo,3,0,0,0
1549874133,dubbo,0,1,0,0
1549962710,dubbo,0,1,0,0
1551086766,dubbo,3,0,0,1
1551146276,dubbo,2,0,0,0
1551153201,dubbo,2,0,0,0
1551953575,dubbo,0,6,0,0
1551960922,dubbo,1,0,0,0
1552133850,dubbo,1,2,0,0
1552289218,dubbo,2,2,0,0
1552548769,dubbo,0,-1,0,0
1552553656,dubbo,0,-1,0,0
1552562043,dubbo,-2,0,0,0
1552633460,dubbo,-2,0,0,0
1552641248,dubbo,0,0,0,1
1552713093,dubbo,2,1,0,0
1552713154,dubbo,2,1,0,0
1552788501,dubbo,2,1,0,0
1553050604,dubbo,0,-1,0,0
1553097365,dubbo,2,0,0,0
1553149761,dubbo,12,4,0,-1
1553426609,dubbo,2,0,0,0
1553581713,dubbo,12,4,0,-1
1553586454,dubbo,-13,-4,0,1
1553587027,dubbo,12,4,0,-1
1553591457,dubbo,0,0,0,1
1554252344,dubbo,0,0,0,1
1555036170,dubbo,-5,-1,0,0
1555040957,dubbo,3,0,0,0
1555639466,dubbo,3,0,0,0
1556090401,dubbo,1,0,0,0
1556265269,dubbo,-2,0,0,0
1556409027,dubbo,-2,0,0,0
1556530913,dubbo,-1,0,0,0
1556607439,dubbo,1,0,0,0
1557469192,dubbo,1,0,0,0
1557474608,dubbo,1,0,0,0
1557475579,dubbo,1,0,0,0
1557576482,dubbo,3,0,0,0
1557726159,dubbo,-1,0,0,0
1557821550,dubbo,-1,0,0,0
1557889056,dubbo,-2,0,0,0
1558017460,dubbo,0,0,0,0
1558078993,dubbo,1,0,0,0
1558141541,dubbo,0,2,0,0
1558341779,dubbo,1,2,0,0
1558420006,dubbo,1,0,0,0
1558426705,dubbo,0,0,0,0
1558430411,dubbo,0,0,0,0
1558577944,dubbo,-5,-1,0,0
1558579152,dubbo,-5,-1,0,0
1558680877,dubbo,2,0,0,0
1558712682,dubbo,2,0,0,0
1559272377,dubbo,1,0,0,0
1559272413,dubbo,1,0,0,0
1559538209,dubbo,2,0,0,0
1559549247,dubbo,1,0,0,0
1559812480,dubbo,1,0,0,0
1559989039,dubbo,1,0,0,0
1560741167,dubbo,3,0,0,0
1561540161,dubbo,4,0,0,0
1561601364,dubbo,0,0,0,0
1562033832,dubbo,-1,0,0,0
1562232038,dubbo,-3,0,0,0
1562319053,dubbo,0,0,0,0
1562815809,dubbo,0,0,0,0
1562824208,dubbo,0,0,0,0
1562832341,dubbo,-4,0,0,0
1562897160,dubbo,-1,0,0,0
1562897735,dubbo,-1,0,0,0
1563358698,dubbo,-5,0,0,0
1564107252,dubbo,1,0,0,0
1564107945,dubbo,1,0,0,0
1564188417,dubbo,-3,0,0,0
1564211878,dubbo,1,0,0,0
1564386299,dubbo,0,-1,0,0
1564472812,dubbo,0,-1,0,0
1565232134,dubbo,0,-1,0,0
1565232503,dubbo,1,0,0,0
1565235402,dubbo,0,-1,0,0
1565251407,dubbo,0,0,0,0
1565252568,dubbo,2,-1,0,0
1565256798,dubbo,1,0,0,0
1565318188,dubbo,0,0,0,0
1565318402,dubbo,1,0,0,0
1565575047,dubbo,0,0,0,0
1565600361,dubbo,1,0,0,0
1565600422,dubbo,1,0,0,0
1565601024,dubbo,-1,0,0,0
1565601972,dubbo,-1,0,0,0
1565660507,dubbo,1,0,0,0
1565667183,dubbo,-1,0,0,1
1565698428,dubbo,1,0,0,0
1565699453,dubbo,1,0,0,1
1565768249,dubbo,0,0,0,0
1565839410,dubbo,0,1,0,0
1565925051,dubbo,-2,1,0,0
1565925109,dubbo,-2,1,0,0
1565925182,dubbo,-2,1,0,0
1565937105,dubbo,-1,0,0,0
1565940005,dubbo,-1,0,0,0
1565941829,dubbo,0,-1,0,0
1565947329,dubbo,-1,0,0,0
1565949296,dubbo,-1,-1,0,0
1566283817,dubbo,-2,-1,0,0
1566299946,dubbo,1,0,0,0
1566370077,dubbo,1,0,0,0
1566546088,dubbo,1,0,0,0
1566783860,dubbo,1,0,0,0
1566810985,dubbo,2,0,0,0
1566824708,dubbo,1,0,0,0
1566825316,dubbo,2,0,0,0
1566871079,dubbo,0,0,0,0
1566889034,dubbo,1,0,0,0
1566984963,dubbo,2,0,0,0
1567041916,dubbo,2,0,0,0
1567068360,dubbo,3,0,0,0
1567068537,dubbo,2,0,0,0
1567069213,dubbo,1,0,0,0
1567157461,dubbo,1,5,0,0
1567423087,dubbo,0,-5,0,0
1567491460,dubbo,2,0,0,0
1567665598,dubbo,2,0,0,0
1567668012,dubbo,2,0,0,0
1567775098,dubbo,3,0,0,0
1567776762,dubbo,1,0,0,0
1568183962,dubbo,1,0,0,0
1568618638,dubbo,1,0,0,0
1568706618,dubbo,4,0,0,0
1568787899,dubbo,1,0,0,0
1568804347,dubbo,-1,0,0,0
1568853720,dubbo,-1,0,0,0
1569725997,dubbo,5,0,0,0
1569812714,dubbo,3,1,0,0
1570619336,dubbo,0,-1,0,0
1570713318,dubbo,29,3,0,0
1570886255,dubbo,-1,-1,0,0
1571029122,dubbo,3,0,0,0
1571039984,dubbo,0,0,0,0
1571663976,dubbo,-3,0,0,0
1571759175,dubbo,2,0,0,0
1572266332,dubbo,2,0,0,0
1572269974,dubbo,41,2,0,0
1572340185,dubbo,2,0,0,0
1572507753,dubbo,44,2,0,0
1572510191,dubbo,0,0,0,0
1573028804,dubbo,-1,0,0,0
1573038714,dubbo,-1,0,0,0
1573208083,dubbo,4,1,0,0
1573398254,dubbo,-1,0,0,0
1573439974,dubbo,3,1,0,0
1573636762,dubbo,2,0,0,0
1573659616,dubbo,2,0,0,0
1573698390,dubbo,-1,0,0,0
1573708442,dubbo,0,2,0,0
1573788014,dubbo,-1,2,0,0
1573795832,dubbo,1,-2,0,0
1573809471,dubbo,-1,0,0,0
1573958440,dubbo,-1,0,0,0
1574126678,dubbo,-1,0,0,0
1574127931,dubbo,0,0,0,0
1574161650,dubbo,0,0,0,0
1575528703,dubbo,-1,0,0,0
1575601086,dubbo,-1,0,0,0
