date,open_issues 
1623235719.0,1081
1623238839.0,1082
1623239124.0,1083
1623259928.0,1084
1623285174.0,1083
1623285258.0,1082
1623285417.0,1081
1623289714.0,1082
1623299478.0,1083
1623301051.0,1082
1623308204.0,1081
1623318715.0,1082
1623336161.0,1083
1623346378.0,1084
1623393716.0,1085
1623401426.0,1086
1623402843.0,1087
1623409466.0,1088
1623419687.0,1089
1623422967.0,1090
1623435147.0,1089
1623540593.0,1090
1623570187.0,1091
1623570221.0,1092
1623576088.0,1091
1623639553.0,1092
1623652622.0,1093
1623662567.0,1094
1623680912.0,1093
1623717482.0,1094
1623747137.0,1095
1623759099.0,1096
1623806623.0,1095
1623811866.0,1096
1623812293.0,1097
1623820785.0,1096
1623822905.0,1095
1623841698.0,1096
1623858848.0,1097
1623896446.0,1096
1623915383.0,1097
1623917650.0,1098
1623921641.0,1099
1623922591.0,1100
1623923623.0,1099
1623926832.0,1098
1623931150.0,1099
1623931310.0,1100
1623938495.0,1101
1623939021.0,1102
1623958760.0,1101
1623984443.0,1100
1623994085.0,1101
1623996547.0,1100
1623998408.0,1099
1624005658.0,1100
1624006578.0,1099
1624008544.0,1100
